TRK_VERSION,0.5
Images,ExpID2976_P3_TL01.png,,ExpID2976_P3_TL02.png,,ExpID2976_P3_TL03.png,,ExpID2976_P3_TL04.png,,ExpID2976_P3_TL05.png,,ExpID2976_P3_TL06_grey_adj.png,,ExpID2976_P3_TL07_grey_adj.png,
Cell 600,849,876,882,881,848
Cell 601,881,887,888,847,848
Cell 602,747,845,847,888,751,727,746
Cell 603,653,656,890,889,652
Cell 604,889,890,894,893,891
Cell 605,652,889,891,892,820,676,651
Cell 606,893,895,896,892,891
Cell 607,820,892,896,897,898,821
Cell 608,821,898,899,900,856,822
Cell 609,900,901,902,903,858,857,856
Cell 610,859,904,905,862,861,860
Cell 611,906,568,556,557,907
Cell 612,907,582,583,906
Cell 613,909,555,559,908
Cell 614,908,560,557,556,909
Cell 615,911,564,563,565,910
Cell 616,910,567,575,574,911
Cell 617,864,913,918,866,865
Cell 618,915,916,917,879,880
Cell 619,880,867,918,913,914,915
Cell 620,879,917,920,919,877,878
Cell 621,877,919,921,922,870,869,868
Cell 622,922,923,924,872,871,870
Cell 623,872,924,925,926,874,873
Cell 624,926,927,932,928,886,931,875,874
Cell 625,928,929,930,885,886
Cell 626,931,875,874,926,927,932
Cell 627,932,928,886,931
Divisions,Time,Daughter cell 1,Daughter cell 2,Division point 1,Division point 2
Cell 0,2,72,73,114,115
Cell 1,2,68,69,110,111
Cell 2,2,66,67,108,109
Cell 3,1,28,29,66,67
Cell 4,2,58,59,100,101
Cell 5,1,30,31,68,69
Cell 6,1,84,85,130,131
Cell 7,1,24,25,64,65
Cell 8,1,26,27,62,63
Cell 9,2,44,45,84,85
Cell 11,2,78,79,123,122
Cell 12,1,183,184,120,121
Cell 14,3,192,193,279,278
Cell 15,2,40,41,80,81
Cell 17,2,54,55,96,97
Cell 18,2,56,57,98,99
Cell 19,1,22,23,60,61
Cell 20,1,32,33,73,72
Cell 21,2,60,61,102,103
Cell 24,2,46,47,86,87
Cell 25,2,50,51,88,89
Cell 26,2,42,43,82,83
Cell 27,2,48,49,90,91
Cell 28,2,36,37,76,77
Cell 29,2,34,35,74,75
Cell 30,2,92,93,138,139
Cell 31,2,94,95,146,147
Cell 32,2,52,53,92,93
Cell 33,3,96,97,148,149
Cell 36,2,38,39,79,78
Cell 37,3,116,117,176,177
Cell 39,4,177,178,252,253
Cell 49,3,98,99,150,151
Cell 51,3,100,101,152,153
Cell 54,3,112,113,173,172
Cell 55,3,110,111,170,171
Cell 56,4,179,180,254,255
Cell 57,3,118,119,178,179
Cell 58,3,114,115,174,175
Cell 59,2,86,87,132,133
Cell 60,2,62,63,104,105
Cell 61,2,64,65,106,107
Cell 62,4,146,147,218,219
Cell 63,3,106,107,164,165
Cell 64,3,104,105,162,163
Cell 65,3,102,103,160,161
Cell 67,3,108,109,166,167
Cell 68,2,70,71,112,113
Cell 69,3,124,125,184,185
Cell 72,2,76,77,118,119
Cell 73,2,74,75,116,117
Cell 74,4,165,166,240,241
Cell 75,3,134,135,194,195
Cell 76,3,126,127,186,187
Cell 77,3,136,137,196,197
Cell 78,2,80,81,126,127
Cell 79,2,82,83,128,129
Cell 80,4,148,149,228,229
Cell 81,3,144,145,211,212
Cell 82,4,150,151,230,231
Cell 84,2,194,195,282,283
Cell 85,2,88,89,134,135
Cell 86,4,173,174,248,249
Cell 87,4,175,176,250,251
Cell 88,3,120,121,180,181
Cell 89,2,90,91,136,137
Cell 90,3,130,131,188,189
Cell 91,3,128,129,190,191
Cell 92,3,132,133,192,193
Cell 93,3,138,139,203,204
Cell 94,3,140,141,205,206
Cell 95,3,142,143,207,208
Cell 117,4,171,172,246,247
Cell 119,4,181,182,256,257
Cell 120,3,122,123,182,183
Cell 124,4,169,170,244,245
Cell 132,4,167,168,242,243
Cell 141,5,391,392,539,540
Cell 142,5,393,394,541,542
Cell 152,2,153,154,141,140
Cell 153,3,159,160,201,202
Cell 154,2,155,156,142,143
Cell 155,3,157,158,237,198
Cell 156,4,163,164,238,239
Cell 159,3,161,162,199,200
Cell 183,2,185,186,124,125
Cell 184,3,221,222,213,214
Cell 185,4,229,230,226,227
Cell 186,3,219,220,168,169
Cell 188,2,189,190,263,264
Cell 194,2,196,197,284,285
Cell 195,2,198,199,286,287
Cell 198,4,351,352,491,490
Cell 199,4,353,354,492,493
Cell 201,3,203,204,297,298
Cell 202,3,205,206,299,300
Cell 206,4,207,208,302,301
Cell 209,2,215,216,307,306
Cell 210,2,211,212,272,273
Cell 211,4,442,443,276,277
Cell 212,3,213,214,274,275
Cell 216,3,217,218,308,309
Cell 219,4,227,228,221,220
Cell 220,4,225,226,222,223
Cell 221,4,223,224,224,225
Cell 232,4,237,238,324,323
Cell 234,4,235,236,327,328
Cell 239,3,243,244,341,340
Cell 240,3,241,242,338,339
Cell 245,3,250,251,353,352
Cell 246,3,252,253,356,357
Cell 247,3,248,249,350,351
Cell 250,4,254,255,354,355
Cell 256,3,257,258,369,370
Cell 257,3,259,260,371,372
Cell 258,4,261,262,374,375
Cell 263,3,267,268,381,382
Cell 264,3,265,266,379,380
Cell 265,4,269,270,383,384
Cell 268,4,271,272,386,385
Cell 273,3,275,276,393,392
Cell 274,3,277,278,395,394
Cell 275,4,283,284,400,401
Cell 276,3,281,282,398,399
Cell 277,3,279,280,396,397
Cell 278,4,285,286,402,403
Cell 280,5,287,288,404,405
Cell 289,3,291,292,413,412
Cell 290,3,297,298,418,419
Cell 291,3,293,294,414,415
Cell 292,3,295,296,417,416
Cell 296,4,303,304,422,423
Cell 297,4,301,302,424,425
Cell 298,3,299,300,420,421
Cell 305,4,317,318,443,444
Cell 306,3,307,308,431,430
Cell 307,4,321,322,446,445
Cell 308,4,323,324,447,448
Cell 309,3,311,312,438,437
Cell 310,3,313,314,436,435
Cell 312,5,325,326,449,450
Cell 313,4,315,316,440,439
Cell 314,4,319,320,441,442
Cell 327,3,329,330,456,457
Cell 328,3,331,332,458,459
Cell 329,4,333,334,461,460
Cell 330,4,335,336,462,463
Cell 337,3,338,339,472,471
Cell 342,3,347,348,486,487
Cell 343,3,345,346,484,485
Cell 346,4,349,350,488,489
Cell 355,3,357,358,501,502
Cell 356,3,359,360,499,500
Cell 357,4,363,364,505,506
Cell 359,4,365,366,507,508
Cell 360,3,361,362,503,504
Cell 367,3,373,374,521,522
Cell 368,3,371,372,525,526
Cell 369,3,375,376,523,524
Cell 370,3,377,378,519,520
Cell 371,4,379,380,527,528
Cell 372,4,381,382,529,530
Cell 373,4,383,384,531,532
Cell 374,4,385,386,533,534
Cell 377,4,387,388,535,536
Cell 378,4,389,390,537,538
Cell 395,3,396,397,546,545
Cell 397,4,398,399,547,548
Cell 402,4,404,405,559,560
Cell 405,6,613,614,909,908
Cell 408,4,411,412,572,573
Cell 410,4,413,414,574,575
Cell 413,6,615,616,911,910
Cell 416,4,418,419,583,582
Cell 417,5,420,421,584,585
Cell 418,6,611,612,906,907
Cell 423,4,426,427,595,596
Cell 425,4,428,429,593,594
Cell 431,5,444,445,623,624
Cell 434,4,435,436,608,607
Cell 447,4,450,451,634,635
Cell 448,4,452,453,636,637
Cell 459,4,460,461,658,657
Cell 479,4,480,481,696,697
Cell 484,5,486,487,707,708
Cell 488,4,489,490,711,712
Cell 491,4,500,501,745,746
Cell 492,5,516,517,748,749
Cell 493,4,502,503,743,744
Cell 494,4,504,505,741,742
Cell 495,4,506,507,739,740
Cell 496,4,508,509,738,737
Cell 497,4,510,511,736,735
Cell 498,4,512,513,734,733
Cell 499,4,514,515,732,731
Cell 554,5,555,556,799,800
Cell 560,5,561,562,808,809
Cell 578,5,579,580,843,844
Cell 583,6,584,585,854,855
Cell 624,6,626,627,931,932
